race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,rcv_field,rcv_winner_name,rcv_exhausted,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
NY-09,house,NY,09,Yvette Clarke,Joel Anabilah-Azumah,DEM,REP,DEM,DEM,59.55,100.0,0.0,Safe D,45.2,5.31,59.55,0.0,8.81,0.23,41.39,18.16,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1013953,0,0,30978,0,0,289695,0,1093030,0,0,27671,0,0,581951,0,0,0,0,0,95704,0,0,79.78,20.22,0.0,139839,35448,0,0,175286
NY-10,house,NY,10,Brad Lander,Jennifer Moore,DEM,REP,,DEM,70.36,100.0,0.0,Safe D,65.04,5.31,70.36,0.0,0.0,0.01,61.89,8.47,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2455130,0,0,55336,0,0,432138,219039,2399794,0,0,659707,0,0,49000,0,0,0,0,0,0,0,0,85.18,14.82,0.0,165143,28733,0,0,193876
NY-11,house,NY,11,Michael DeCillis,Nicole Malliotakis,DEM,REP,REP,REP,-20.22,2.3,97.7,Safe R,-20.23,5.31,-20.22,-2.38,-2.82,-0.1,-24.83,4.61,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,67616,2750505,0,35290,2767340,0,0,0,32326,1329411,0,17835,210566,0,0,1072300,0,0,0,0,0,0,0,39.89,60.11,0.0,76152,114755,0,0,190908
NY-12,house,NY,12,Micah Lasher,Caroline Shinkle,DEM,REP,,DEM,73.41,100.0,0.0,Safe D,67.14,5.31,73.41,1.35,0.0,-0.39,64.9,8.52,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3315975,155145,0,1088073,83847,0,11999039,3017410,2232656,71298,0,90223,23887,0,22000,1995,0,500000,26379,0,500000,35527,0,86.71,13.29,0.0,205789,31548,0,0,237337
NY-13,house,NY,13,Darializa Avila Chevalier,Jomo Williams,DEM,REP,,DEM,72.98,100.0,0.0,Safe D,65.83,5.31,72.98,0.0,0.0,1.84,60.27,12.7,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1354602,0,0,222087,0,0,1887856,1542818,1132514,0,0,416612,0,0,26603,0,0,0,0,0,0,0,0,86.49,13.51,0.0,145023,22655,0,0,167678
NY-14,house,NY,14,Alexandria Ocasio-Cortez,Diamant Hysenaj,DEM,REP,DEM,DEM,51.32,100.0,0.0,Safe D,39.42,5.31,51.32,3.32,1.55,1.73,32.37,18.95,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,32607754,342896,0,15960932,31041,0,0,0,20381469,311855,0,21547856,217527,0,28050,850,0,0,8889,0,0,27913,0,75.66,24.34,0.0,107579,34607,0,0,142186
NY-15,house,NY,15,Ritchie Torres,Stylo Sapaskis,DEM,REP,DEM,DEM,69.43,100.0,0.0,Safe D,55.64,5.31,69.43,0.0,6.49,1.99,48.81,20.62,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,6908655,0,0,13986721,0,0,3857427,0,4345916,0,0,129722,0,0,700550,0,0,0,0,0,0,0,0,84.72,15.28,0.0,110799,19989,0,0,130788
NY-16,house,NY,16,George Latimer,Joseph Cinquemani,DEM,REP,DEM,DEM,50.14,100.0,0.0,Safe D,36.61,5.31,50.14,0.0,7.51,0.71,33.31,16.83,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,513967,0,0,100662,0,0,0,0,605959,0,0,47572,0,0,189650,0,0,0,0,0,0,0,0,75.07,24.93,0.0,171469,56939,0,0,228409
NY-17,house,NY,17,Cait Conley,Mike Lawler,DEM,REP,REP,REP,3.34,63.2,36.8,Lean D,3.18,5.31,4.03,-0.43,-4.09,0.06,0.56,2.78,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,47.37,48.02,2,-0.02,0.172,4317457,8172046,0,1319156,4841306,0,1749553,1530770,2998301,3500108,0,707036,425903,0,422990,1926075,0,7000,0,0,0,0,0,51.67,48.33,0.0,140817,131723,0,0,272540
NY-18,house,NY,18,Pat Ryan,Jackie Auringer,DEM,REP,DEM,DEM,19.61,97.3,2.7,Safe D,4.59,5.31,21.27,2.65,8.76,-0.04,3.35,16.25,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,53.0,39.0,1,11.0,0.162,4723627,89698,0,3116479,61255,0,0,0,1774339,28443,0,245625,10915,0,526547,8800,0,0,0,0,0,0,0,59.8,40.2,0.0,155485,104508,0,0,259993
NY-19,house,NY,19,Josh Riley,Peter Oberacker,DEM,REP,DEM,DEM,13.44,90.9,9.1,Likely D,2.34,5.31,13.44,1.0,5.47,-0.68,1.8,11.64,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4825666,1237179,0,3190954,392868,0,60445,0,1703032,844311,0,437652,240815,0,743543,259000,0,0,130000,0,0,100000,0,56.72,43.28,0.0,152827,116605,0,0,269432
NY-20,house,NY,20,Paul Tonko,Ralph Ambrosio,DEM,REP,DEM,DEM,29.42,99.8,0.2,Safe D,15.46,5.31,29.42,1.91,7.34,-0.6,14.32,15.1,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,957587,29026,0,404327,8119,0,0,0,1152761,20907,0,97613,7657,0,616955,1335,0,0,0,0,0,0,0,64.71,35.29,0.0,169379,92375,0,0,261754
NY-21,house,NY,21,Blake Gendebien,Anthony Constantino,DEM,REP,,REP,-12.43,10.9,89.1,Likely R,-19.52,5.31,-15.49,-0.4,0.0,-0.87,-20.76,8.33,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,41.89,44.4,3,-2.58,0.237,5461528,9460254,0,2622585,3036386,0,131749,40000,3091285,8730755,0,2589744,0,0,60400,7000,0,125,9400000,0,0,12000000,0,43.78,56.22,0.0,109440,140521,0,0,249961
NY-22,house,NY,22,John Mannion,Kailee Buller,DEM,REP,DEM,DEM,23.2,98.9,1.1,Safe D,8.6,5.31,23.2,1.62,8.35,-0.69,7.69,15.5,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2694739,267339,0,1842997,186587,0,71377,0,979983,80751,0,301510,13944,0,831621,27350,0,0,22000,0,0,22000,0,61.6,38.4,0.0,156314,97450,0,0,253764
NY-23,house,NY,23,Aaron Gies,Nick Langworthy,DEM,REP,REP,REP,-21.76,1.6,98.4,Safe R,-20.8,5.31,-21.76,-1.61,-3.78,-0.88,-21.19,-0.57,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,227174,2326405,0,17795,2477498,0,0,0,203235,942715,0,64461,58551,0,0,1032142,0,0,0,0,0,0,0,39.12,60.88,0.0,108196,168385,0,0,276581
NY-24,house,NY,24,Alissa Ellman,Claudia Tenney,DEM,REP,REP,REP,-22.31,1.4,98.6,Safe R,-22.66,5.31,-22.31,-1.84,-2.27,-0.85,-23.24,0.92,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,193088,2763139,0,12850,1373087,0,0,0,180238,1745055,0,76636,296718,0,7600,1220160,0,27597,0,0,17597,0,0,38.84,61.16,0.0,102156,160840,0,0,262996
NY-25,house,NY,25,Joe Morelle,Virginia McIntyre,DEM,REP,DEM,DEM,27.87,99.7,0.3,Safe D,19.18,5.31,27.87,2.4,1.39,-0.42,18.65,9.21,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1786904,32416,0,408038,12261,0,571931,0,1759070,20155,0,61270,6308,0,853475,2000,0,0,0,0,0,0,0,63.93,36.07,0.0,168252,94918,0,0,263169
NY-26,house,NY,26,Timothy Kennedy,Dennis Hannon,DEM,REP,DEM,DEM,36.64,100.0,0.0,Safe D,20.88,5.31,36.64,0.0,10.93,-0.48,19.56,17.08,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2310288,0,0,1213878,0,0,0,0,1435475,0,0,57306,0,0,575739,0,0,0,0,0,0,0,0,68.32,31.68,0.0,162503,75347,0,0,237850
OH-01,house,OH,01,Greg Landsman,Eric Conroy,DEM,REP,DEM,DEM,10.26,84.6,15.4,Likely D,1.62,5.31,11.67,0.77,4.61,-0.64,-2.62,12.88,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,47.9,44.6,1,6.3,0.262,4633250,1513614,0,3610214,474156,0,4885,351300,1203152,1039457,0,242861,300934,0,976688,282647,0,0,326142,0,0,394102,0,55.13,44.87,0.0,153306,124764,0,0,278071
OH-02,house,OH,02,Jennifer Mazzuckelli,David Taylor,DEM,REP,REP,REP,-36.28,0.0,100.0,Safe R,-37.99,5.31,-36.28,0.0,-2.62,-0.98,-42.48,6.2,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,1095248,0,0,442977,0,0,0,0,780078,0,0,151894,0,0,429000,0,0,0,0,0,1707300,0,31.86,68.14,0.0,83865,179350,0,0,263215
OH-03,house,OH,03,Joyce Beatty,Cleophus Dulaney,DEM,REP,DEM,DEM,52.62,100.0,0.0,Safe D,45.09,5.31,52.62,0.0,2.61,-0.39,40.65,11.97,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1201451,0,0,2776821,0,0,0,0,1137204,0,0,25836,0,0,889517,0,0,0,0,0,2500,0,0,76.31,23.69,0.0,191419,59424,0,0,250842
OH-04,house,OH,04,Joshua Kolasinski,Jim Jordan,DEM,REP,REP,REP,-39.3,0.0,100.0,Safe R,-38.75,5.31,-38.77,-3.26,-1.21,-0.87,-43.01,3.72,False,False,IND,0,,0.0,Tamie Wilson,1.61,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,12868,4774322,22050,465,6030301,520820,0,0,12403,6230902,0,5418,1950436,16879,100,529815,0,5100,0,0,18222,0,0,29.86,68.53,0.0,82850,190118,0,4467,277434
OH-05,house,OH,05,Brian Shaver,Bob Latta,DEM,REP,REP,REP,-22.41,1.4,98.6,Safe R,-19.43,5.31,-22.41,-2.4,-5.23,-0.66,-23.97,1.56,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,11664,1461648,0,8742,1019993,0,0,0,7258,1038450,0,0,34441,0,2275,810650,0,5523,0,0,5523,0,0,38.79,61.21,0.0,105234,166035,0,0,271270
OH-06,house,OH,06,Elizabeth Kirtley,Michael Rulli,DEM,REP,REP,REP,-28.76,0.2,99.8,Safe R,-29.66,5.31,-28.76,-2.34,-1.23,-0.84,-34.9,6.14,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1132,1112553,0,1069,269711,0,0,0,63,913479,0,632,9740,0,0,705286,0,0,0,0,0,0,0,35.62,64.38,0.0,91143,164719,0,0,255863
OH-07,house,OH,07,Brian Poindexter,Max Miller,DEM,REP,REP,REP,-2.12,41.4,58.6,Toss-up,-7.18,5.31,-5.17,-0.43,-2.0,-0.86,-11.15,9.03,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,46.47,39.16,5,6.02,0.272,603156,2142562,0,312290,1379132,0,1827726,183075,290865,937959,0,148902,165677,0,162073,656841,0,1421,0,0,0,970000,0,48.94,51.06,0.0,145954,152280,0,0,298234
OH-08,house,OH,08,Vanessa Enoch,Warren Davidson,DEM,REP,REP,REP,-8.78,19.1,80.9,Likely R,-12.19,5.31,-8.78,0.0,-1.23,-0.67,-15.78,7.0,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,661353,0,2987,529910,0,0,0,0,526145,0,11204,6597,0,14192,273950,0,0,0,0,0,0,0,45.61,54.39,0.0,128541,153270,0,0,281811
OH-09,house,OH,09,Marcy Kaptur,Derek Merrin,DEM,REP,DEM,DEM,9.19,82.0,18.0,Likely D,-5.78,5.31,10.99,0.69,11.37,-0.59,-10.68,19.87,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,43.0,47.0,1,-1.0,0.15,4303416,1508953,0,3491668,531214,0,478574,743277,1260674,1054389,0,448413,88590,0,1126725,116900,0,0,310000,0,0,88352,0,54.6,45.4,0.0,145664,121134,0,0,266797
OH-10,house,OH,10,Kristina Knickerbocker,Mike Turner,DEM,REP,REP,REP,-9.6,17.0,83.0,Likely R,-3.78,5.31,-9.74,-0.62,-9.99,-0.65,-7.86,-1.74,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,41.0,47.01,2,-9.01,0.185,362666,894595,0,125160,556284,0,0,0,237506,768735,0,75520,48775,0,26500,399000,0,7028,0,0,48362,0,0,45.2,54.8,0.0,119958,145445,0,0,265403
OH-11,house,OH,11,Shontel Brown,Mike Kirchner,DEM,REP,DEM,DEM,70.52,100.0,0.0,Safe D,60.27,5.31,70.52,0.0,4.98,-0.04,55.47,15.05,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1183643,0,0,1156556,0,0,0,0,882901,0,0,39308,0,0,723196,0,0,0,0,0,0,0,0,85.26,14.74,0.0,191293,33072,0,0,224365
OH-12,house,OH,12,Jerrad Christian,Troy Balderson,DEM,REP,REP,REP,-25.85,0.6,99.4,Safe R,-26.49,5.31,-25.85,-1.94,-1.79,-0.93,-30.36,4.51,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,84378,1743281,0,18925,1982352,0,0,0,69210,767354,0,54369,16715,0,2250,1040300,0,0,0,0,0,0,0,37.08,62.92,0.0,106444,180657,0,0,287101
OH-13,house,OH,13,Emilia Sykes,Carey Coleman,DEM,REP,DEM,DEM,18.65,96.7,3.3,Safe D,7.77,5.31,18.65,2.17,4.16,-0.76,3.32,15.33,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3137440,127109,0,1897462,77727,0,0,0,1362656,49382,0,414139,32140,0,1006777,8000,0,0,51000,0,0,57778,0,59.32,40.68,0.0,162101,111148,0,0,273248
OH-14,house,OH,14,Maria Jukic,David Joyce,DEM,REP,REP,REP,-19.99,2.4,97.6,Safe R,-15.85,5.31,-19.99,-1.93,-6.65,-0.87,-20.53,0.55,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,61678,1410643,0,33693,3121595,0,0,12000,19515,1031924,0,23317,20291,0,0,967101,0,80,0,0,9012,0,0,40.01,59.99,0.0,115781,173624,0,0,289404
OH-15,house,OH,15,Don Leonard,Mike Carey,DEM,REP,REP,REP,-6.1,27.1,72.9,Lean R,-5.91,5.31,-5.81,-1.22,-3.35,-0.65,-10.11,4.01,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,37.88,42.17,2,-7.29,0.193,606658,3299678,0,252402,2056713,0,3672,0,354256,1404260,0,90488,51245,0,11250,1742650,0,11920,0,0,10000,0,0,46.95,53.05,0.0,118528,133925,0,0,252454
OK-01,house,OK,01,John Croisant,Mark Tedford,DEM,REP,,REP,-18.02,3.8,96.2,Safe R,-21.07,5.31,-18.02,-1.7,0.0,-0.56,-22.0,3.98,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,141972,1763830,0,36579,173735,0,0,95000,105393,1590095,0,46686,6010,0,0,61000,0,1000,1300369,0,0,1200369,0,40.99,59.01,0.0,90380,130117,0,0,220496
OK-02,house,OK,02,Brandon Wade,Josh Brecheen,DEM,REP,REP,REP,-51.82,0.0,100.0,Safe R,-54.34,5.31,-51.82,-1.2,-0.28,-1.31,-56.51,4.69,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4290,218894,0,86,76064,0,0,0,2002,213526,0,2730,4729,0,0,110008,0,1060,0,0,0,0,0,24.09,75.91,0.0,54913,173021,0,0,227935
OK-03,house,OK,03,Suzie Byrd,Frank Lucas,DEM,REP,REP,REP,-43.45,0.0,100.0,Safe R,-44.04,5.31,-43.45,0.0,-4.46,-0.26,-45.69,2.24,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,907279,0,0,532512,0,0,0,0,993052,0,0,4066,0,0,674481,0,0,0,0,0,0,0,28.28,71.72,0.0,54402,137999,0,0,192401
OK-04,house,OK,04,Mitchell Jacob,Tom Cole,DEM,REP,REP,REP,-34.99,0.0,100.0,Safe R,-32.07,5.31,-34.99,-2.65,-4.87,-0.71,-33.57,-1.42,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65289,3827891,0,4166,2599733,0,0,250000,61123,3008432,0,15682,109109,0,0,1568079,0,23231,0,0,22500,0,0,32.5,67.5,0.0,70831,147091,0,0,217922
OK-05,house,OK,05,Jena Nelson,Stephanie Bice,DEM,REP,REP,REP,-17.04,4.6,95.4,Safe R,-17.83,5.31,-17.04,-1.04,-2.87,-0.62,-18.66,1.62,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,449421,1943507,0,17334,2021981,0,0,0,432087,1007476,0,174155,41602,0,3500,973750,0,0,0,0,38312,0,0,41.48,58.52,0.0,98502,138967,0,0,237469
OR-01,house,OR,01,Suzanne Bonamici,Barbara Kahl,DEM,REP,DEM,DEM,49.81,100.0,0.0,Safe D,38.95,5.31,49.81,2.08,3.85,-0.38,39.2,10.6,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,816770,4466,0,572435,212,0,0,0,790299,3555,0,58564,1246,0,423600,500,0,0,0,0,0,10870,0,74.9,25.1,0.0,192968,64658,0,0,257626
OR-02,house,OR,02,Chris Beck,Cliff Bentz,DEM,REP,REP,REP,-28.67,0.2,99.8,Safe R,-27.88,5.31,-28.67,-1.49,-4.12,-0.49,-27.9,-0.77,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,94774,1011413,0,53777,1420775,0,0,0,40996,646983,0,20945,44713,0,7850,561542,0,0,0,0,1307,0,0,35.67,64.33,0.0,91730,165467,0,0,257197
OR-03,house,OR,03,Maxine Dexter,Loran Ayles,DEM,REP,DEM,DEM,55.51,100.0,0.0,Safe D,47.52,5.31,55.51,0.0,3.05,-0.37,47.61,7.9,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1038514,0,0,173687,0,0,0,0,887314,0,0,92790,0,0,350972,0,0,0,0,0,0,0,0,77.76,22.24,0.0,191390,54753,0,0,246143
OR-04,house,OR,04,Val Hoyle,Monique DeSpain,DEM,REP,DEM,DEM,17.35,95.7,4.3,Safe D,12.02,5.31,17.35,0.47,0.25,-0.71,12.44,4.91,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1222922,677571,0,520840,387695,0,292419,0,791472,289876,0,65059,93427,0,609627,24999,0,0,30434,0,0,30000,0,58.68,41.32,0.0,160723,113193,0,0,273916
OR-05,house,OR,05,Janelle Bynum,Patti Adair,DEM,REP,DEM,DEM,16.97,95.3,4.7,Safe D,8.25,5.31,16.97,1.57,2.47,-0.63,8.92,8.05,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3760212,423922,0,2715860,135365,0,60445,0,1089484,288556,0,476165,103182,0,1145915,3750,0,0,7144,0,0,27361,0,58.48,41.52,0.0,170138,120774,0,0,290912
OR-06,house,OR,06,Andrea Salinas,David Russ,DEM,REP,DEM,DEM,18.34,96.5,3.5,Safe D,11.48,5.31,18.34,2.46,-0.75,-0.15,11.74,6.6,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1613394,12791,0,611103,1855,0,0,0,1063766,25206,0,183489,284,0,669120,5000,0,7,2000,0,0,2000,0,59.17,40.83,0.0,145546,100434,0,0,245980
PA-01,house,PA,01,Bob Harvie,Brian Fitzpatrick,DEM,REP,REP,REP,-1.53,43.7,56.3,Toss-up,6.13,5.31,-0.22,-0.89,-10.04,-0.73,0.33,-1.86,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,44.9,47.78,4,-5.89,0.23,2007499,6734931,0,794921,6355534,0,18922,10609,1212578,4801927,0,411567,116186,0,225963,2240827,0,0,0,0,0,24750,0,49.24,50.76,0.0,163283,168342,0,0,331625
PA-02,house,PA,02,Brendan Boyle,Jessica Arriaga,DEM,REP,DEM,DEM,56.04,100.0,0.0,Safe D,43.41,5.31,56.04,0.0,6.83,0.49,36.13,19.91,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2451958,0,0,5560518,0,0,0,0,729723,0,0,18411,0,0,970785,0,0,0,0,0,0,0,0,78.02,21.98,0.0,160986,45353,0,0,206340
PA-03,house,PA,03,Chris Rabb,(no Republican filed),DEM,REP,,DEM,89.38,100.0,0.0,Safe D,84.18,5.31,89.45,0.0,0.0,-0.04,78.22,11.16,False,False,IND,0,,0.0,Dennis Joseph Mahoney,1.5,0.0,,,0.0,confirmed,,,,0,,0.0,1329253,0,10800,21452,0,8252,2602769,0,1307802,0,2548,310928,0,0,89113,0,0,0,0,1000,42000,0,0,93.27,5.23,0.0,256074,14366,0,4118,274558
PA-04,house,PA,04,Madeleine Dean,Aurora Stuski,DEM,REP,DEM,DEM,29.81,99.8,0.2,Safe D,21.42,5.31,29.81,0.0,3.75,-0.67,15.97,13.84,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1371536,0,0,1184807,0,0,0,0,1155470,0,0,140831,0,0,725200,0,0,0,0,0,0,0,0,64.91,35.09,0.0,212550,114921,0,0,327471
PA-05,house,PA,05,Mary Gay Scanlon,Nicholas Manganaro,DEM,REP,DEM,DEM,44.76,100.0,0.0,Safe D,34.65,5.31,44.76,2.15,3.07,-0.42,28.94,15.82,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,990586,9296,0,448590,5930,0,0,0,859742,3366,0,73979,71,0,449092,0,0,0,5425,0,0,5425,0,72.38,27.62,0.0,212149,80953,0,0,293101
PA-06,house,PA,06,Chrissy Houlahan,Marty Young,DEM,REP,DEM,DEM,26.11,99.5,0.5,Safe D,16.95,5.31,26.11,1.03,3.03,-0.21,11.53,14.58,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1763415,411270,0,4037759,213449,0,0,0,1131269,197822,0,131686,10915,0,523250,3548,0,0,100000,0,0,25000,0,63.05,36.95,0.0,187622,109933,0,0,297555
PA-07,house,PA,07,Bob Brooks,Ryan Mackenzie,DEM,REP,REP,REP,3.16,62.5,37.5,Lean D,2.46,5.31,3.54,-0.22,-3.92,-0.09,-3.24,6.4,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,47.0,43.0,1,1.0,0.15,2392215,4357405,0,1018423,2938717,0,2752681,324647,1373792,1521928,0,599387,554134,0,408000,1047913,0,3500,0,0,15000,22583,0,51.58,48.42,0.0,148387,139295,0,0,287681
PA-08,house,PA,08,Paige Cognetti,Rob Bresnahan,DEM,REP,REP,REP,0.9,53.9,46.1,Toss-up,-2.57,5.31,1.32,-0.05,-1.0,-0.37,-8.58,9.48,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,46.51,45.0,3,-1.49,0.15,4609589,5234586,0,3406710,2608048,0,849143,12880,1202879,2679690,0,620354,608195,0,436327,1383927,0,0,55536,0,0,777068,0,50.45,49.55,0.0,138059,135597,0,0,273657
PA-09,house,PA,09,Rachel Wallace,Dan Meuser,DEM,REP,REP,REP,-32.32,0.1,99.9,Safe R,-33.27,5.31,-32.32,-0.72,-2.87,-0.77,-38.27,5.95,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,697865,1903078,0,386883,170733,0,0,0,310982,1765991,0,171661,6655,0,42800,792000,0,0,0,0,0,250000,0,33.84,66.16,0.0,94397,184546,0,0,278943
PA-10,house,PA,10,Janelle Stelson,Scott Perry,DEM,REP,REP,REP,9.71,83.3,16.7,Likely D,-0.47,5.31,10.91,0.16,6.4,-0.48,-5.29,14.99,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,50.81,44.94,3,2.87,0.15,6364069,5194925,0,4478639,2845976,0,264126,124934,1900667,2430869,0,1057743,1408838,0,495435,655127,0,0,0,0,0,335158,0,54.85,45.15,0.0,158129,130147,0,0,288275
PA-11,house,PA,11,Nancy Mannion,Lloyd Smucker,DEM,REP,REP,REP,-16.55,5.1,94.9,Likely R,-16.96,5.31,-16.55,-1.34,-2.99,-0.58,-21.57,5.02,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,214230,1524161,0,47150,810787,0,0,0,167079,1617466,0,51165,5708,0,7250,803667,0,47457,0,0,0,0,0,41.72,58.28,0.0,120481,168287,0,0,288768
PA-12,house,PA,12,Summer Lee,James Hayes,DEM,REP,DEM,DEM,29.85,99.8,0.2,Safe D,24.41,5.31,29.85,2.12,-1.29,-0.71,19.36,10.49,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1466287,40139,0,1649288,9521,0,43068,0,828578,31303,0,381058,12084,0,207105,5200,0,0,25,0,0,12253,0,64.92,35.08,0.0,195095,105399,0,0,300494
PA-13,house,PA,13,Beth Farnham,John Joyce,DEM,REP,REP,REP,-40.53,0.0,100.0,Safe R,-41.04,5.31,-40.53,-2.37,-1.57,-0.87,-45.91,5.38,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,55347,2418119,0,16053,3759995,0,0,0,40056,1258262,0,22129,1699,0,2217,1402618,0,168,0,0,0,0,0,29.73,70.27,0.0,86001,203245,0,0,289246
PA-14,house,PA,14,Alan Bradstock,Guy Reschenthaler,DEM,REP,REP,REP,-27.02,0.4,99.6,Safe R,-28.25,5.31,-27.02,-2.12,-1.01,-0.94,-33.59,6.58,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,201421,4209644,0,34707,990681,0,0,0,166713,3768044,0,56725,1004693,0,17908,1167150,0,2000,0,0,0,0,0,36.49,63.51,0.0,107693,187421,0,0,295114
PA-15,house,PA,15,Ray Bilger,Glenn Thompson,DEM,REP,REP,REP,-34.54,0.0,100.0,Safe R,-33.13,5.31,-34.54,-1.73,-4.07,-0.92,-38.3,3.77,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,139521,1851459,0,87343,829752,0,1788,0,52178,1813501,0,41802,38674,0,2250,1037568,0,1100,0,0,0,0,0,32.73,67.27,0.0,91115,187251,0,0,278366
